Replicate;mean.fitness;mean.learning.rate;mean.learning.episodes;mean.best.fitness;performance;environmental.mean.location;lifespan;env_sd;env_change;change_rate;learning_prop_life;fitness_prop_life
6;351.1503251;0.386112716;20;367.8142391;0.954680281;0.055117141;500;0.25;0.25;10;0.04;0.70230065
7;352.3677918;0.389329113;20;367.9915794;0.957549926;-0.02022589;500;0.25;0.25;10;0.04;0.704735584
8;349.2905777;0.63276578;20;367.887218;0.949450424;0.079659203;500;0.25;0.25;10;0.04;0.698581155
9;351.1434345;0.630414671;20;367.8879344;0.954486655;0.108626703;500;0.25;0.25;10;0.04;0.702286869
10;350.1804177;0.708361779;20;367.7340755;0.952261104;0.057877998;500;0.25;0.25;10;0.04;0.700360835
11;351.0296027;0.549483682;20;367.7688987;0.954488004;0.057457384;500;0.25;0.25;10;0.04;0.702059205
12;351.3018927;0.393305227;20;367.909955;0.954826889;-0.084400232;500;0.25;0.25;10;0.04;0.702603785
13;348.6788262;0.433209218;20;367.6064089;0.94850304;0.012452306;500;0.25;0.25;10;0.04;0.697357652
14;347.4117116;0.645165192;20;367.801426;0.94455812;-0.079984271;500;0.25;0.25;10;0.04;0.694823423
15;351.5077793;0.447233626;20;367.6434068;0.956106273;0.076191776;500;0.25;0.25;10;0.04;0.703015559
16;349.5326291;0.513332789;20;367.9289084;0.949990058;0.047958097;500;0.25;0.25;10;0.04;0.699065258
17;350.4819174;0.462881936;20;367.7489669;0.953039872;-0.021160739;500;0.25;0.25;10;0.04;0.700963835
18;351.7923823;0.417580223;20;367.6908221;0.956763091;-0.06045452;500;0.25;0.25;10;0.04;0.703584765
19;347.1642023;0.483992645;20;367.8870875;0.943667602;-0.065328816;500;0.25;0.25;10;0.04;0.694328405
0;347.5413151;0.395454464;20;367.9342424;0.944589572;-0.016566689;500;0.25;0.4;10;0.04;0.69508263
1;351.6630011;0.567708052;20;367.595401;0.956651772;0.06841685;500;0.25;0.4;10;0.04;0.703326002
2;349.4128189;0.569036138;20;367.7290497;0.950191298;-0.004547057;500;0.25;0.4;10;0.04;0.698825638
3;349.3814448;0.448189663;20;367.7019327;0.950165713;0.010307474;500;0.25;0.4;10;0.04;0.69876289
4;349.3715981;0.46048171;20;367.7485939;0.950035136;0.084004485;500;0.25;0.4;10;0.04;0.698743196
5;350.1049819;0.413392506;20;367.8096155;0.951850237;0.048917596;500;0.25;0.4;10;0.04;0.700209964
6;352.3929262;0.433731217;20;367.7707096;0.95819513;0.042767141;500;0.25;0.4;10;0.04;0.704785852
7;349.7711844;0.465844275;20;367.8772765;0.95078982;-0.02122589;500;0.25;0.4;10;0.04;0.699542369
8;344.2975879;0.387521895;20;367.8575854;0.935944921;-0.018431044;500;0.25;0.4;10;0.04;0.688595176
9;348.8860076;0.516949702;20;367.7863893;0.948613014;-0.038623297;500;0.25;0.4;10;0.04;0.697772015
10;352.8903869;0.538433791;20;367.7955681;0.959460975;0.117777998;500;0.25;0.4;10;0.04;0.705780774
11;347.1761505;0.421660598;20;367.7628835;0.944035985;0.019107384;500;0.25;0.4;10;0.04;0.694352301
12;348.8494406;0.436036615;20;367.7613404;0.948550179;0.031099768;500;0.25;0.4;10;0.04;0.697698881
13;351.7232802;0.458288999;20;367.8765035;0.956088776;0.096552306;500;0.25;0.4;10;0.04;0.70344656
14;351.3779005;0.492102225;20;367.8329197;0.955260291;-0.055134271;500;0.25;0.4;10;0.04;0.702755801
15;352.0339965;0.413594735;20;367.8097295;0.957102074;0.078985659;500;0.25;0.4;10;0.04;0.704067993
16;341.0781872;0.459060337;20;367.6797975;0.927639371;0.015208097;500;0.25;0.4;10;0.04;0.682156374
17;351.0509007;0.455705288;20;367.7705886;0.954520223;-0.044910739;500;0.25;0.4;10;0.04;0.702101801
18;349.1966557;0.525393047;20;367.6461323;0.949805964;-0.05870452;500;0.25;0.4;10;0.04;0.698393311
19;349.3054123;0.560922221;20;367.7941349;0.949727087;0.009121184;500;0.25;0.4;10;0.04;0.698610825
0;355.3582642;0.342537267;20;367.9841728;0.965682731;-0.238968744;500;0.25;0.1;100;0.04;0.710716528
1;356.600892;0.402386171;20;367.8489154;0.969415279;-0.380749565;500;0.25;0.1;100;0.04;0.713201784
2;354.5273479;0.145609045;20;368.0609168;0.963220199;0.508619089;500;0.25;0.1;100;0.04;0.709054696
3;348.728141;1.710967879;20;368.0827282;0.947389223;0.559548027;500;0.25;0.1;100;0.04;0.697456282
4;355.9651067;0.575696741;20;367.8105406;0.967783304;0.409998362;500;0.25;0.1;100;0.04;0.711930213
5;350.4477354;0.571311422;20;367.9423203;0.952457208;0.164405406;500;0.25;0.1;100;0.04;0.700895471
6;353.9639052;0.300975837;20;367.7076882;0.962619534;-0.463990282;500;0.25;0.1;100;0.04;0.70792781
7;354.4511589;0.398974377;20;367.7283402;0.963895071;0.348329184;500;0.25;0.1;100;0.04;0.708902318
8;353.2629091;0.325970482;20;367.6629659;0.960814807;0.234985189;500;0.25;0.1;100;0.04;0.706525818
9;357.7431457;0.166316843;20;367.6908024;0.972941018;0.221591039;500;0.25;0.1;100;0.04;0.715486291
10;356.2381163;1.265798286;20;367.864647;0.968387725;0.293827678;500;0.25;0.1;100;0.04;0.712476233
11;350.6931016;0.530012803;20;367.7408037;0.953638998;-0.656393958;500;0.25;0.1;100;0.04;0.701386203
12;353.5126469;0.46986107;20;367.8076855;0.961106441;0.289918101;500;0.25;0.1;100;0.04;0.707025294
13;352.4467104;0.342083044;20;367.8240026;0.958182253;-0.245215432;500;0.25;0.1;100;0.04;0.704893421
14;353.6199504;0.586903565;20;367.7105033;0.961681497;-0.615911713;500;0.25;0.1;100;0.04;0.707239901
15;354.501065;0.549205864;20;367.8300775;0.963741828;-0.394335554;500;0.25;0.1;100;0.04;0.70900213
16;349.8962438;0.725144884;20;367.6569555;0.951690444;-0.171413528;500;0.25;0.1;100;0.04;0.699792488
17;352.2516967;0.204631395;20;367.8935123;0.957470868;-0.008853282;500;0.25;0.1;100;0.04;0.704503393
18;352.8987286;0.693840512;20;367.7704481;0.959550805;0.327845195;500;0.25;0.1;100;0.04;0.705797457
19;358.5214914;0.626385454;20;367.7689343;0.97484492;0.644505612;500;0.25;0.1;100;0.04;0.717042983
0;346.85419;0.590596619;20;367.8633999;0.942884493;0.281031256;500;0.25;0.25;100;0.04;0.69370838
1;341.4310122;0.179654802;20;367.8457621;0.928198023;0.315250435;500;0.25;0.25;100;0.04;0.682862024
2;354.1912861;0.705895225;20;367.8430776;0.962890936;-0.131830911;500;0.25;0.25;100;0.04;0.708382572
3;352.2668726;0.420321077;20;367.8188496;0.957713691;0.254398027;500;0.25;0.25;100;0.04;0.704533745
4;335.1549141;0.231899826;20;367.8412108;0.911134512;0.189848362;500;0.25;0.25;100;0.04;0.670309828
5;337.1840383;0.326756521;20;367.8616903;0.916585245;-0.060342393;500;0.25;0.25;100;0.04;0.674368077
6;349.7570328;0.419517019;20;367.5784506;0.951497512;-0.488440282;500;0.25;0.25;100;0.04;0.699514066
7;341.4448247;0.552704252;20;367.7348445;0.928518759;0.063629184;500;0.25;0.25;100;0.04;0.682889649
8;351.9232178;0.549958501;20;367.8216749;0.956772769;-0.213714811;500;0.25;0.25;100;0.04;0.703846436
9;347.651134;0.875935837;20;367.7774552;0.945271664;0.226741039;500;0.25;0.25;100;0.04;0.695302268
10;347.6693886;0.74187866;20;367.4689332;0.946111656;-0.336022322;500;0.25;0.25;100;0.04;0.695338777
11;355.3347836;0.52015319;20;368.1133984;0.96529053;-0.206243958;500;0.25;0.25;100;0.04;0.710669567
12;326.6141985;1.125756736;20;367.9456925;0.88768654;0.249218101;500;0.25;0.25;100;0.04;0.653228397
13;327.4844655;0.653523836;20;367.8107391;0.890383597;0.005884568;500;0.25;0.25;100;0.04;0.654968931
14;354.8948018;0.512745279;20;368.0537217;0.964237534;0.084088287;500;0.25;0.25;100;0.04;0.709789604
15;333.1431206;0.50633221;20;367.8617218;0.905592503;0.174964446;500;0.25;0.25;100;0.04;0.666286241
16;327.5536642;0.885788764;20;367.5718621;0.891148178;-0.220963528;500;0.25;0.25;100;0.04;0.655107328
17;345.8916448;0.381846301;20;367.7402236;0.940565621;0.181146718;500;0.25;0.25;100;0.04;0.69178329
18;354.9898961;0.543493407;20;367.9787994;0.964697952;-0.107004805;500;0.25;0.25;100;0.04;0.709979792
19;352.4512922;0.670615749;20;367.6353028;0.958681334;-0.445494388;500;0.25;0.25;100;0.04;0.704902584
0;340.7686425;0.5445201;20;367.6542969;0.926895158;0.201031256;500;0.25;0.4;100;0.04;0.681537285
1;347.5563804;0.487269959;20;367.8362524;0.944849832;-0.090749565;500;0.25;0.4;100;0.04;0.695112761
2;345.1164571;0.550346341;20;367.7545855;0.938395359;0.127719089;500;0.25;0.4;100;0.04;0.690232914
3;352.7443153;0.462478588;20;367.8473669;0.958945402;-0.049751973;500;0.25;0.4;100;0.04;0.705488631
4;352.3156374;0.50472428;20;367.8101084;0.957856481;-0.129301638;500;0.25;0.4;100;0.04;0.704631275
5;351.4019833;0.518777306;20;367.6708919;0.955758898;-0.185094594;500;0.25;0.4;100;0.04;0.702803967
6;349.949438;0.635841262;20;367.746288;0.951570114;-0.013890282;500;0.25;0.4;100;0.04;0.699898876
7;351.8039941;0.402983487;20;367.63885;0.95691933;-0.221070816;500;0.25;0.4;100;0.04;0.703607988
8;347.3060981;0.553405296;20;367.8052156;0.944278371;-0.164414811;500;0.25;0.4;100;0.04;0.694612196
9;349.7327231;0.684361614;20;367.5689743;0.951464707;-0.068108961;500;0.25;0.4;100;0.04;0.699465446
10;348.565817;0.663415739;20;367.9532669;0.947292041;-0.066872322;500;0.25;0.4;100;0.04;0.697131634
11;340.2310001;0.340048368;20;367.9287167;0.92469886;0.143906042;500;0.25;0.4;100;0.04;0.680462
12;348.5184879;0.437437318;20;367.7877893;0.947610515;0.009518101;500;0.25;0.4;100;0.04;0.697036976
13;351.6078721;0.509617914;20;367.803134;0.955964168;-0.045015432;500;0.25;0.4;100;0.04;0.703215744
14;343.9416055;0.465876327;20;367.6691658;0.935441786;0.085088287;500;0.25;0.4;100;0.04;0.687883211
15;350.567785;0.393895561;20;367.9540196;0.952730519;-0.154735554;500;0.25;0.4;100;0.04;0.70113557
16;350.9842812;0.566341999;20;367.7643783;0.95438461;-0.170513528;500;0.25;0.4;100;0.04;0.701968562
17;354.3320099;0.462727119;20;367.7798214;0.963407689;-0.028853282;500;0.25;0.4;100;0.04;0.70866402
18;326.1595343;0.760567541;20;367.9184226;0.886456671;0.157145195;500;0.25;0.4;100;0.04;0.652319069
19;335.3838493;0.739667419;20;367.6706686;0.912178601;-0.035494388;500;0.25;0.4;100;0.04;0.670767699
0;339.4709921;0.39400265;40;352.3236808;0.963518686;-0.045391589;500;0.25;0.1;1;0.08;0.678941984
1;338.5027312;0.438534063;40;352.7741776;0.959529273;-0.063211739;500;0.25;0.1;1;0.08;0.677005462
2;339.7120308;0.320405449;40;352.6536837;0.963311608;0.067191969;500;0.25;0.1;1;0.08;0.679424062
3;336.4559887;0.410736548;40;352.327106;0.954938855;0.021044381;500;0.25;0.1;1;0.08;0.672911977
4;336.7349222;0.510836679;40;352.3511905;0.955671403;0.105787528;500;0.25;0.1;1;0.08;0.673469844
5;337.9608175;0.414312425;40;352.525173;0.958682379;0.00090421;500;0.25;0.1;1;0.08;0.675921635
6;339.497178;0.577347759;40;352.1741576;0.963994882;0.006564984;500;0.25;0.1;1;0.08;0.678994356
7;336.543048;0.377601005;40;352.5846775;0.954499544;-0.104597674;500;0.25;0.1;1;0.08;0.673086096
8;337.8429581;0.451769428;40;352.4314414;0.958599117;0.06365369;500;0.25;0.1;1;0.08;0.675685916
9;337.7982374;0.414080539;40;352.4080845;0.958548964;-0.011398058;500;0.25;0.1;1;0.08;0.675596475
10;340.0537568;0.440066935;40;352.4211226;0.964913063;-0.037350505;500;0.25;0.1;1;0.08;0.680107514
11;341.4636175;0.454675251;40;352.5730367;0.968483397;0.064902279;500;0.25;0.1;1;0.08;0.682927235
12;335.2419399;0.365700886;40;352.4137138;0.951278075;0.028851748;500;0.25;0.1;1;0.08;0.67048388
13;339.8528341;0.451593112;40;352.2953055;0.964679982;0.02399799;500;0.25;0.1;1;0.08;0.679705668
14;337.4477965;0.343983903;40;352.6232217;0.956960058;0.0532087;500;0.25;0.1;1;0.08;0.674895593
15;339.0558565;0.460913229;40;352.3262379;0.962327479;-0.001675388;500;0.25;0.1;1;0.08;0.678111713
16;338.7671487;0.313840005;40;352.4592007;0.961138767;-0.004026371;500;0.25;0.1;1;0.08;0.677534297
17;340.6849103;0.383294183;40;352.5580739;0.966317726;-0.0317509;500;0.25;0.1;1;0.08;0.681369821
18;338.1079366;0.268123437;40;352.5436664;0.959048207;-0.030064004;500;0.25;0.1;1;0.08;0.676215873
19;338.895721;0.427475597;40;352.4608615;0.961506095;0.047985687;500;0.25;0.1;1;0.08;0.677791442
0;337.3803832;0.394168466;40;352.5560881;0.956954942;-0.036293055;500;0.25;0.25;1;0.08;0.674760766
1;336.2117967;0.361707528;40;352.5802543;0.953574938;0.012488261;500;0.25;0.25;1;0.08;0.672423593
2;339.3197115;0.328519462;40;352.3927166;0.962910312;-0.04236264;500;0.25;0.25;1;0.08;0.678639423
3;338.7608446;0.261714953;40;352.3857723;0.961331669;0.008294381;500;0.25;0.25;1;0.08;0.677521689
4;339.2800878;0.445088009;40;352.482339;0.962543355;-0.01276716;500;0.25;0.25;1;0.08;0.678560176
5;337.03019;0.522513941;40;352.437161;0.956279736;0.039916492;500;0.25;0.25;1;0.08;0.67406038
6;340.0286073;0.431380479;40;352.3297572;0.96507118;0.023114984;500;0.25;0.25;1;0.08;0.680057215
7;336.9458832;0.419891838;40;352.4941106;0.9558971;-0.016198138;500;0.25;0.25;1;0.08;0.673891766
8;339.7673451;0.431046749;40;352.4700552;0.963964805;0.011496811;500;0.25;0.25;1;0.08;0.67953469
9;335.2430233;0.407943794;40;352.4236284;0.951256979;-0.008648058;500;0.25;0.25;1;0.08;0.670486047
10;338.2641342;0.397377003;40;352.4088102;0.959860385;0.012106136;500;0.25;0.25;1;0.08;0.676528268
11;337.3953807;0.529804807;40;352.5682685;0.956964065;-0.017497721;500;0.25;0.25;1;0.08;0.674790761
12;336.1258021;0.364083754;40;352.4495817;0.953680104;0.040898765;500;0.25;0.25;1;0.08;0.672251604
13;338.7458862;0.442991577;40;352.4481254;0.961118154;-0.02305201;500;0.25;0.25;1;0.08;0.677491772
14;336.3748472;0.299767537;40;352.4985683;0.954259273;-0.035183458;500;0.25;0.25;1;0.08;0.672749694
15;337.4587656;0.534322883;40;352.7165948;0.956730836;-0.017575388;500;0.25;0.25;1;0.08;0.674917531
16;336.4743454;0.406941122;40;352.4848536;0.954568845;0.00763967;500;0.25;0.25;1;0.08;0.672948691
17;337.5112392;0.465001794;40;352.4515905;0.957613705;-0.030351785;500;0.25;0.25;1;0.08;0.675022478
18;339.7276232;0.572739819;40;352.4216318;0.963977679;-0.003620701;500;0.25;0.25;1;0.08;0.679455246
19;337.571205;0.394850446;40;352.4244889;0.957833391;0.03004216;500;0.25;0.25;1;0.08;0.67514241
0;337.8783586;0.470335369;40;352.3470308;0.958929407;-0.006187601;500;0.25;0.4;1;0.08;0.675756717
1;337.3836288;0.609683629;40;352.4130445;0.957358157;0.038189168;500;0.25;0.4;1;0.08;0.674767258
2;339.055539;0.497974781;40;352.5143932;0.961816238;0.00808736;500;0.25;0.4;1;0.08;0.678111078
3;337.1897493;0.477972491;40;352.4486787;0.95669945;-0.031455619;500;0.25;0.4;1;0.08;0.674379499
4;339.1016135;0.4042906;40;352.4113988;0.962226643;0.01068284;500;0.25;0.4;1;0.08;0.678203227
5;340.3782996;0.603764842;40;352.5043572;0.96559057;-0.019077295;500;0.25;0.4;1;0.08;0.680756599
6;341.1349653;0.443861329;40;352.3231178;0.96824533;0.008664575;500;0.25;0.4;1;0.08;0.682269931
7;336.2917225;0.477622968;40;352.6013704;0.953739821;-0.010796282;500;0.25;0.4;1;0.08;0.672583445
8;341.1617127;0.379216109;40;352.4635147;0.967923113;-0.019653189;500;0.25;0.4;1;0.08;0.682323425
9;336.7447281;0.516283945;40;352.2287628;0.956036851;-0.010898058;500;0.25;0.4;1;0.08;0.673489456
10;339.0811726;0.438980393;40;352.2057454;0.962726527;-0.007450505;500;0.25;0.4;1;0.08;0.678162345
11;339.4157186;0.465845866;40;352.553012;0.96273621;-0.022895987;500;0.25;0.4;1;0.08;0.678831437
12;338.2043973;0.525871257;40;352.4177959;0.959667018;-0.004044649;500;0.25;0.4;1;0.08;0.676408795
13;338.6351619;0.449654531;40;352.5855037;0.960424751;-0.00610201;500;0.25;0.4;1;0.08;0.677270324
14;338.3447375;0.265620695;40;352.3384513;0.960272608;0.01540933;500;0.25;0.4;1;0.08;0.676689475
15;338.3893974;0.394819781;40;352.6241135;0.959641567;-0.005475388;500;0.25;0.4;1;0.08;0.676778795
16;337.9820047;0.268229009;40;352.4329732;0.958999887;-0.002725851;500;0.25;0.4;1;0.08;0.675964009
17;339.2449075;0.420202605;40;352.5428923;0.962282278;0.025048215;500;0.25;0.4;1;0.08;0.678489815
18;338.579054;0.42747604;40;352.3899984;0.960804858;-0.008170701;500;0.25;0.4;1;0.08;0.677158108
19;337.160933;0.589353861;40;352.3487461;0.9569062;-0.00290784;500;0.25;0.4;1;0.08;0.674321866
0;340.2653921;0.412143551;40;352.5667224;0.965117178;0.017833311;500;0.25;0.1;10;0.08;0.680530784
1;337.8497522;0.53132412;40;352.618148;0.958094683;-0.03058315;500;0.25;0.1;10;0.08;0.675699504
2;336.9966879;0.435245583;40;352.3715274;0.956366899;0.172252943;500;0.25;0.1;10;0.08;0.673993376
3;337.2108774;0.521278265;40;352.5161153;0.956590481;-0.080292526;500;0.25;0.1;10;0.08;0.674421755
4;337.9627915;0.447513128;40;352.5996973;0.958497069;-0.051995515;500;0.25;0.1;10;0.08;0.675925583
5;337.8867685;0.529219464;40;352.843237;0.957614971;0.286417596;500;0.25;0.1;10;0.08;0.675773537
6;339.0958551;0.424620848;40;352.5274465;0.961892146;-0.213532859;500;0.25;0.1;10;0.08;0.67819171
7;340.8543218;0.408145683;40;352.4191693;0.967194916;0.07877411;500;0.25;0.1;10;0.08;0.681708644
8;335.7246237;0.407173934;40;352.5822886;0.952163918;-0.003231044;500;0.25;0.1;10;0.08;0.671449247
9;339.5156375;0.735155352;40;352.3296973;0.963624652;0.336876703;500;0.25;0.1;10;0.08;0.679031275
10;333.6671184;0.340674408;40;352.4691339;0.946639795;0.278977998;500;0.25;0.1;10;0.08;0.667334237
11;337.0556161;0.357046886;40;352.4233969;0.956396753;0.025807384;500;0.25;0.1;10;0.08;0.674111232
12;338.5857251;0.428499242;40;352.4066084;0.96078299;0.008099768;500;0.25;0.1;10;0.08;0.67717145
13;339.7660775;0.625656504;40;352.4341562;0.964044592;0.009352306;500;0.25;0.1;10;0.08;0.679532155
14;337.7408301;0.432312201;40;352.3513863;0.958528809;0.067165729;500;0.25;0.1;10;0.08;0.67548166
15;337.0697627;0.366205101;40;352.4016774;0.956488628;0.262391776;500;0.25;0.1;10;0.08;0.674139525
16;337.1646592;0.33297356;40;352.4504913;0.956619142;0.060708097;500;0.25;0.1;10;0.08;0.674329318
17;339.7531019;0.719782497;40;352.4008115;0.964105524;0.183589261;500;0.25;0.1;10;0.08;0.679506204
18;339.0070374;0.627808178;40;352.450232;0.961856218;0.33779548;500;0.25;0.1;10;0.08;0.678014075
19;339.4821306;0.566648447;40;352.3650603;0.963435876;-0.110778816;500;0.25;0.1;10;0.08;0.678964261
0;339.3075862;0.432473483;40;352.6333912;0.962210846;0.036133311;500;0.25;0.25;10;0.08;0.678615172
1;338.0909975;0.380160672;40;352.4708058;0.959197201;0.06841685;500;0.25;0.25;10;0.08;0.676181995
2;336.082141;0.449511348;40;352.6737368;0.952933135;-0.017147057;500;0.25;0.25;10;0.08;0.672164282
3;338.1956731;0.425626417;40;352.1501559;0.960365572;0.205507474;500;0.25;0.25;10;0.08;0.676391346
4;342.1065838;0.295913185;40;352.5788293;0.97030172;0.026504485;500;0.25;0.25;10;0.08;0.684213168
5;332.9514322;0.461644879;40;352.7955961;0.943736717;-0.102332404;500;0.25;0.25;10;0.08;0.665902864
6;338.2770479;0.449643076;40;352.465485;0.959732907;0.055117141;500;0.25;0.25;10;0.08;0.676554096
7;339.1150411;0.363880295;40;352.6053151;0.961744879;-0.02022589;500;0.25;0.25;10;0.08;0.678230082
8;334.3439611;0.473467871;40;352.5776858;0.948280268;0.079659203;500;0.25;0.25;10;0.08;0.668687922
9;338.0617432;0.466322887;40;352.5508182;0.958911626;0.108626703;500;0.25;0.25;10;0.08;0.676123486
10;335.4431896;0.517316686;40;352.3878889;0.951911964;0.057877998;500;0.25;0.25;10;0.08;0.670886379
11;338.8900129;0.48814533;40;352.4088184;0.961632635;0.057457384;500;0.25;0.25;10;0.08;0.677780026
12;338.5121296;0.45247358;40;352.5532583;0.960174328;-0.084400232;500;0.25;0.25;10;0.08;0.677024259
13;337.0863979;0.469354682;40;352.2331304;0.957005633;0.012452306;500;0.25;0.25;10;0.08;0.674172796
14;335.797929;0.38977826;40;352.477038;0.952669731;-0.079984271;500;0.25;0.25;10;0.08;0.671595858
15;336.4890573;0.458425363;40;352.2704767;0.955175079;0.076191776;500;0.25;0.25;10;0.08;0.672978115
16;335.3549172;0.504141543;40;352.5862331;0.951123984;0.047958097;500;0.25;0.25;10;0.08;0.670709834
17;337.7275612;0.33990354;40;352.4011349;0.958352056;-0.021160739;500;0.25;0.25;10;0.08;0.675455122
18;338.9475703;0.497153548;40;352.4021871;0.961813132;-0.06045452;500;0.25;0.25;10;0.08;0.677895141
19;338.5748156;0.43121402;40;352.5187799;0.960440965;-0.065328816;500;0.25;0.25;10;0.08;0.677149631
0;338.6906623;0.487413401;40;352.6090961;0.960524444;-0.016566689;500;0.25;0.4;10;0.08;0.677381325
1;335.022866;0.350680252;40;352.3044563;0.950941944;0.06841685;500;0.25;0.4;10;0.08;0.670045732
2;338.068302;0.422296482;40;352.430398;0.959251086;-0.004547057;500;0.25;0.4;10;0.08;0.676136604
3;337.8760565;0.474606313;40;352.3575694;0.958903707;0.010307474;500;0.25;0.4;10;0.08;0.675752113
4;333.6120781;0.531391587;40;352.4192257;0.946617979;0.084004485;500;0.25;0.4;10;0.08;0.667224156
5;339.8964327;0.383703977;40;352.4746944;0.964316221;0.048917596;500;0.25;0.4;10;0.08;0.679792865
6;340.0877131;0.422005785;40;352.4269257;0.964977773;0.042767141;500;0.25;0.4;10;0.08;0.680175426
7;337.9204691;0.441118649;40;352.5558352;0.958480293;-0.02122589;500;0.25;0.4;10;0.08;0.675840938
8;338.013843;0.440140225;40;352.5006258;0.958890439;-0.018431044;500;0.25;0.4;10;0.08;0.676027686
9;335.1754153;0.370664954;40;352.395762;0.951142528;-0.038623297;500;0.25;0.4;10;0.08;0.670350831
10;337.9190805;0.435066583;40;352.496985;0.95863438;0.117777998;500;0.25;0.4;10;0.08;0.675838161
11;334.4418678;0.461804954;40;352.4191723;0.948977609;0.019107384;500;0.25;0.4;10;0.08;0.668883736
12;337.6552236;0.318192923;40;352.4089011;0.958132055;0.031099768;500;0.25;0.4;10;0.08;0.675310447
13;340.1767961;0.45199257;40;352.5181202;0.964989413;0.096552306;500;0.25;0.4;10;0.08;0.680353592
14;338.8274962;0.396737014;40;352.5250037;0.961138533;-0.055134271;500;0.25;0.4;10;0.08;0.677654992
15;337.8267498;0.542193102;40;352.4425605;0.958533523;0.078985659;500;0.25;0.4;10;0.08;0.6756535
16;333.6767476;0.507011484;40;352.3551009;0.94697472;0.015208097;500;0.25;0.4;10;0.08;0.667353495
17;338.3314989;0.38395412;40;352.4478825;0.959952439;-0.044910739;500;0.25;0.4;10;0.08;0.676662998
18;335.6973999;0.3923573;40;352.3231469;0.952803005;-0.05870452;500;0.25;0.4;10;0.08;0.6713948
19;336.3572721;0.346533354;40;352.449424;0.954342447;0.009121184;500;0.25;0.4;10;0.08;0.672714544
0;341.0803248;0.449773474;40;352.6758321;0.967111523;-0.238968744;500;0.25;0.1;100;0.08;0.68216065
1;343.5758057;0.525738476;40;352.5416983;0.974555666;-0.380749565;500;0.25;0.1;100;0.08;0.687151611
2;328.7349367;0.476269099;40;352.7067754;0.932040412;0.508619089;500;0.25;0.1;100;0.08;0.657469873
3;343.5156136;0.41210377;40;352.74433;0.97382399;0.559548027;500;0.25;0.1;100;0.08;0.687031227
4;343.2731886;0.404196029;40;352.5144027;0.973774447;0.409998362;500;0.25;0.1;100;0.08;0.686546377
5;327.8766644;0.499198956;40;352.6077951;0.929849314;0.164405406;500;0.25;0.1;100;0.08;0.655753329
6;342.0151599;0.781364738;40;352.3871355;0.970549763;-0.463990282;500;0.25;0.1;100;0.08;0.68403032
7;342.2375349;0.635289784;40;352.4167335;0.971111409;0.348329184;500;0.25;0.1;100;0.08;0.68447507
8;342.1124837;0.504130618;40;352.3534381;0.970921121;0.234985189;500;0.25;0.1;100;0.08;0.684224967
